0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.39115e-30,8.77681e-30,1.31737e-29,1.75542e-29,2.19572e-29,2.63328e-29,3.07421e-29,3.51131e-29,3.9529e-29,4.38959e-29,4.83187e-29,5.26871e-29,5.71225e-29,6.1482e-29,6.59194e-29,7.02812e-29,7.47316e-29,7.90854e-29,8.35385e-29,8.78954e-29,9.23621e-29,9.67119e-29,1.01193e-28,1.05557e-28,1.10052e-28,1.14411e-28,1.18898e-28,1.23251e-28,1.27754e-28,1.32101e-28,1.36619e-28,1.40983e-28,1.45516e-28,1.49876e-28,1.54404e-28,1.58761e-28,1.63305e-28,1.67659e-28,1.7222e-28,1.76595e-28,1.81174e-28,1.8557e-28,1.90168e-28,1.94564e-28,1.99202e-28,2.03621e-28,2.08278e-28,2.12699e-28,2.17354e-28,2.21799e-28,2.26473e-28,2.30921e-28,2.35594e-28,2.40024e-28,2.44718e-28,2.49153e-28,2.53847e-28,2.58311e-28,2.63028e-28,2.67499e-28,2.72262e-28,2.76765e-28,2.81552e-28,2.86066e-28,2.90857e-28,2.95404e-28,3.00221e-28,3.04781e-28,3.09604e-28,3.14156e-28,3.19008e-28,3.23576e-28,3.28436e-28,3.33044e-28,3.37936e-28,3.42564e-28,3.4751e-28,3.52182e-28,3.57162e-28,3.61859e-28,3.66853e-28,3.71597e-28,3.76672e-28,3.81444e-28,3.86494e-28,3.91275e-28,3.96367e-28,4.01224e-28,4.06423e-28,4.11338e-28,4.16541e-28,4.21494e-28,4.26765e-28,4.31823e-28,4.37145e-28,4.42203e-28,4.47555e-28,4.52679e-28,4.58127e-28,4.633e-28,4.68739e-28,4.73941e-28,4.79438e-28,4.84736e-28,4.90272e-28,4.95563e-28,5.0112e-28,5.0647e-28,5.12117e-28,5.17596e-28,5.23312e-28,5.28816e-28,5.34585e-28,5.40181e-28,5.4607e-28,5.5174e-28,5.57644e-28,5.63371e-28,5.69358e-28,5.75209e-28,5.81347e-28,5.87304e-28,5.93488e-28,5.99533e-28,6.0583e-28,6.1203e-28,6.18421e-28,6.24672e-28,6.31138e-28,6.37508e-28,6.44117e-28,6.50588e-28,6.57238e-28,6.63795e-28,6.70557e-28,6.77272e-28,6.84133e-28,6.90908e-28,6.97857e-28,7.04769e-28,7.11883e-28,7.19006e-28,7.2627e-28,7.33497e-28,7.40876e-28,7.48237e-28,7.55727e-28,7.63075e-28,7.70351e-28,7.77313e-28,7.83891e-28,7.89705e-28,7.94466e-28,7.97507e-28,7.98319e-28,7.96263e-28,7.90969e-28,7.8236e-28,7.70929e-28,7.57864e-28
0,8.77681e-30,1.75649e-29,2.6331e-29,3.51309e-29,4.3887e-29,5.26992e-29,6.14459e-29,7.0271e-29,7.9009e-29,8.78477e-29,9.65776e-29,1.05441e-28,1.14174e-28,1.23042e-28,1.31758e-28,1.40651e-28,1.49372e-28,1.5827e-28,1.66975e-28,1.759e-28,1.84612e-28,1.93544e-28,2.02263e-28,2.11244e-28,2.19973e-28,2.28961e-28,2.37656e-28,2.46651e-28,2.55356e-28,2.64361e-28,2.73077e-28,2.82133e-28,2.90863e-28,2.99929e-28,3.0863e-28,3.17707e-28,3.26423e-28,3.35512e-28,3.44246e-28,3.53392e-28,3.62146e-28,3.7135e-28,3.80126e-28,3.89345e-28,3.98187e-28,4.07466e-28,4.16333e-28,4.25629e-28,4.34478e-28,4.43834e-28,4.5271e-28,4.62085e-28,4.70946e-28,4.80296e-28,4.89188e-28,4.98559e-28,5.07441e-28,5.16879e-28,5.25797e-28,5.35261e-28,5.44262e-28,5.53795e-28,5.62838e-28,5.72401e-28,5.81444e-28,5.9108e-28,6.00169e-28,6.09837e-28,6.18932e-28,6.2859e-28,6.37737e-28,6.47431e-28,6.56591e-28,6.66368e-28,6.75588e-28,6.85408e-28,6.94735e-28,7.04644e-28,7.14039e-28,7.23997e-28,7.33421e-28,7.43474e-28,7.53059e-28,7.63167e-28,7.72703e-28,7.82827e-28,7.92448e-28,8.02722e-28,8.12562e-28,8.22947e-28,8.32798e-28,8.43255e-28,8.53249e-28,8.63912e-28,8.74011e-28,8.84667e-28,8.94833e-28,9.05615e-28,9.15982e-28,9.26852e-28,9.37209e-28,9.48128e-28,9.5861e-28,9.69712e-28,9.80283e-28,9.91359e-28,1.00198e-27,1.01317e-27,1.02398e-27,1.03541e-27,1.04638e-27,1.05784e-27,1.06893e-27,1.08057e-27,1.0919e-27,1.10368e-27,1.11506e-27,1.12693e-27,1.13849e-27,1.1506e-27,1.16247e-27,1.17478e-27,1.18676e-27,1.19923e-27,1.21146e-27,1.22421e-27,1.23665e-27,1.24948e-27,1.26209e-27,1.27514e-27,1.28805e-27,1.30129e-27,1.3143e-27,1.3277e-27,1.34095e-27,1.35463e-27,1.3681e-27,1.38189e-27,1.39556e-27,1.4096e-27,1.42361e-27,1.43806e-27,1.4524e-27,1.46704e-27,1.48165e-27,1.49656e-27,1.51144e-27,1.52636e-27,1.54092e-27,1.55516e-27,1.5685e-27,1.58062e-27,1.59057e-27,1.59733e-27,1.59949e-27,1.59586e-27,1.58529e-27,1.56756e-27,1.54349e-27,1.51573e-27
0,1.31737e-29,2.6331e-29,3.9522e-29,5.26638e-29,6.58729e-29,7.9e-29,9.22281e-29,1.05342e-28,1.1859e-28,1.3169e-28,1.44959e-28,1.58065e-28,1.71371e-28,1.8445e-28,1.97762e-28,2.10848e-28,2.24199e-28,2.37261e-28,2.5062e-28,2.63691e-28,2.77092e-28,2.90141e-28,3.03584e-28,3.16678e-28,3.30163e-28,3.43238e-28,3.56702e-28,3.6976e-28,3.83268e-28,3.9631e-28,4.09863e-28,4.22955e-28,4.36555e-28,4.49636e-28,4.63218e-28,4.76289e-28,4.89921e-28,5.02984e-28,5.16668e-28,5.29792e-28,5.43529e-28,5.56716e-28,5.70509e-28,5.83699e-28,5.97613e-28,6.1087e-28,6.24842e-28,6.38104e-28,6.5207e-28,6.65403e-28,6.79427e-28,6.9277e-28,7.06789e-28,7.20078e-28,7.34159e-28,7.47464e-28,7.61546e-28,7.74936e-28,7.89087e-28,8.02501e-28,8.16789e-28,8.30297e-28,8.44659e-28,8.58199e-28,8.72573e-28,8.86213e-28,9.00666e-28,9.14343e-28,9.28812e-28,9.42469e-28,9.57022e-28,9.70726e-28,9.85304e-28,9.99128e-28,1.0138e-27,1.02768e-27,1.04252e-27,1.05654e-27,1.07148e-27,1.08556e-27,1.10055e-27,1.11478e-27,1.13e-27,1.14432e-27,1.15947e-27,1.17381e-27,1.18908e-27,1.20365e-27,1.21925e-27,1.23399e-27,1.24959e-27,1.26445e-27,1.28027e-27,1.29544e-27,1.3114e-27,1.32658e-27,1.34263e-27,1.358e-27,1.37434e-27,1.38986e-27,1.40618e-27,1.42178e-27,1.43827e-27,1.45416e-27,1.47077e-27,1.48663e-27,1.5033e-27,1.51935e-27,1.53629e-27,1.55272e-27,1.56987e-27,1.58638e-27,1.60368e-27,1.62047e-27,1.63813e-27,1.65514e-27,1.67285e-27,1.69003e-27,1.70799e-27,1.72554e-27,1.74395e-27,1.76182e-27,1.78037e-27,1.7985e-27,1.81739e-27,1.83599e-27,1.85516e-27,1.87391e-27,1.89331e-27,1.91241e-27,1.93224e-27,1.95165e-27,1.97159e-27,1.99125e-27,2.01153e-27,2.03167e-27,2.05224e-27,2.07255e-27,2.09339e-27,2.11412e-27,2.13545e-27,2.15682e-27,2.17862e-27,2.20033e-27,2.22252e-27,2.24472e-27,2.26738e-27,2.28975e-27,2.31209e-27,2.33376e-27,2.35464e-27,2.37368e-27,2.39004e-27,2.40164e-27,2.40662e-27,2.40241e-27,2.38696e-27,2.35906e-27,2.3198e-27,2.27359e-27
0,1.75542e-29,3.51309e-29,5.26638e-29,7.0264e-29,8.77767e-29,1.05402e-28,1.22896e-28,1.40546e-28,1.58023e-28,1.75701e-28,1.93161e-28,2.10889e-28,2.28356e-28,2.46091e-28,2.63524e-28,2.8131e-28,2.98752e-28,3.16549e-28,3.3396e-28,3.5181e-28,3.69235e-28,3.87098e-28,4.04538e-28,4.22501e-28,4.39958e-28,4.57935e-28,4.75325e-28,4.93316e-28,5.10727e-28,5.28735e-28,5.46169e-28,5.64281e-28,5.81741e-28,5.99873e-28,6.17274e-28,6.35427e-28,6.5286e-28,6.71037e-28,6.88505e-28,7.06796e-28,7.24304e-28,7.42711e-28,7.60263e-28,7.78702e-28,7.96387e-28,8.14945e-28,8.3268e-28,8.51272e-28,8.68971e-28,8.87684e-28,9.05436e-28,9.24184e-28,9.41906e-28,9.60606e-28,9.78388e-28,9.97129e-28,1.01489e-27,1.03377e-27,1.0516e-27,1.07053e-27,1.08853e-27,1.1076e-27,1.12568e-27,1.14481e-27,1.16289e-27,1.18216e-27,1.20034e-27,1.21968e-27,1.23786e-27,1.25718e-27,1.27547e-27,1.29486e-27,1.31317e-27,1.33273e-27,1.35116e-27,1.3708e-27,1.38945e-27,1.40927e-27,1.42806e-27,1.44797e-27,1.46682e-27,1.48692e-27,1.50609e-27,1.5263e-27,1.54537e-27,1.56561e-27,1.58485e-27,1.6054e-27,1.62508e-27,1.64584e-27,1.66554e-27,1.68645e-27,1.70644e-27,1.72776e-27,1.74796e-27,1.76927e-27,1.7896e-27,1.81116e-27,1.83189e-27,1.85362e-27,1.87434e-27,1.89617e-27,1.91713e-27,1.93933e-27,1.96047e-27,1.98261e-27,2.00385e-27,2.02622e-27,2.04784e-27,2.07069e-27,2.09262e-27,2.11555e-27,2.13771e-27,2.16099e-27,2.18365e-27,2.2072e-27,2.22995e-27,2.25369e-27,2.27681e-27,2.30102e-27,2.32477e-27,2.34937e-27,2.37334e-27,2.39826e-27,2.42272e-27,2.44822e-27,2.47309e-27,2.49876e-27,2.52396e-27,2.55007e-27,2.57588e-27,2.60235e-27,2.62836e-27,2.65513e-27,2.68162e-27,2.70897e-27,2.73589e-27,2.76345e-27,2.79075e-27,2.81881e-27,2.84682e-27,2.87571e-27,2.9044e-27,2.93373e-27,2.96304e-27,2.99305e-27,3.02316e-27,3.05358e-27,3.08364e-27,3.11359e-27,3.14248e-27,3.16988e-27,3.19405e-27,3.21282e-27,3.22287e-27,3.22049e-27,3.20117e-27,3.16197e-27,3.10306e-27,3.03146e-27
0,2.19572e-29,4.3887e-29,6.58729e-29,8.77767e-29,1.09793e-28,1.31672e-28,1.5372e-28,1.75577e-28,1.97657e-28,2.19493e-28,2.41608e-28,2.63452e-28,2.8563e-28,3.07429e-28,3.29617e-28,3.51428e-28,3.7368e-28,3.9545e-28,4.17716e-28,4.39502e-28,4.61836e-28,4.83587e-28,5.05992e-28,5.27817e-28,5.50293e-28,5.72086e-28,5.94526e-28,6.16289e-28,6.38802e-28,6.60539e-28,6.83128e-28,7.0495e-28,7.27617e-28,7.49418e-28,7.72055e-28,7.93839e-28,8.16557e-28,8.38329e-28,8.61133e-28,8.83006e-28,9.059e-28,9.2788e-28,9.50868e-28,9.72851e-28,9.96042e-28,1.01814e-27,1.04143e-27,1.06353e-27,1.08681e-27,1.10903e-27,1.1324e-27,1.15464e-27,1.17801e-27,1.20015e-27,1.22362e-27,1.24579e-27,1.26926e-27,1.29157e-27,1.31516e-27,1.33751e-27,1.36132e-27,1.38384e-27,1.40777e-27,1.43034e-27,1.4543e-27,1.47703e-27,1.50111e-27,1.52391e-27,1.54802e-27,1.57078e-27,1.59503e-27,1.61787e-27,1.64216e-27,1.6652e-27,1.68964e-27,1.71278e-27,1.73751e-27,1.76086e-27,1.78576e-27,1.80924e-27,1.83421e-27,1.85792e-27,1.88329e-27,1.90714e-27,1.93238e-27,1.95628e-27,1.98173e-27,2.006e-27,2.03199e-27,2.05656e-27,2.08257e-27,2.10733e-27,2.13368e-27,2.15896e-27,2.18556e-27,2.21085e-27,2.2376e-27,2.26322e-27,2.29045e-27,2.3163e-27,2.34349e-27,2.36949e-27,2.39696e-27,2.42344e-27,2.45111e-27,2.47755e-27,2.50532e-27,2.53206e-27,2.56027e-27,2.58766e-27,2.61623e-27,2.64374e-27,2.67257e-27,2.70054e-27,2.72997e-27,2.75831e-27,2.78782e-27,2.81644e-27,2.84636e-27,2.87561e-27,2.90628e-27,2.93606e-27,2.96697e-27,2.99719e-27,3.02866e-27,3.05966e-27,3.0916e-27,3.12284e-27,3.15516e-27,3.18699e-27,3.22002e-27,3.25235e-27,3.28557e-27,3.31832e-27,3.3521e-27,3.38562e-27,3.41988e-27,3.45369e-27,3.48838e-27,3.52288e-27,3.5584e-27,3.59399e-27,3.63032e-27,3.66655e-27,3.70366e-27,3.74091e-27,3.77916e-27,3.81726e-27,3.85586e-27,3.89419e-27,3.93242e-27,3.96926e-27,4.00375e-27,4.03254e-27,4.05192e-27,4.05551e-27,4.03568e-27,3.9845e-27,3.89912e-27,3.78932e-27
0,2.63328e-29,5.26992e-29,7.9e-29,1.05402e-28,1.31672e-28,1.58111e-28,1.84353e-28,2.1083e-28,2.37046e-28,2.63564e-28,2.89757e-28,3.16349e-28,3.42552e-28,3.69156e-28,3.95306e-28,4.21987e-28,4.48151e-28,4.74846e-28,5.00964e-28,5.2774e-28,5.53878e-28,5.80673e-28,6.06836e-28,6.33782e-28,6.5997e-28,6.86936e-28,7.13022e-28,7.40009e-28,7.66125e-28,7.93137e-28,8.19289e-28,8.46459e-28,8.7265e-28,8.99847e-28,9.2595e-28,9.53177e-28,9.79325e-28,1.00659e-27,1.03279e-27,1.06022e-27,1.08649e-27,1.11409e-27,1.14042e-27,1.16808e-27,1.19461e-27,1.22245e-27,1.24905e-27,1.27694e-27,1.30349e-27,1.33156e-27,1.35819e-27,1.38632e-27,1.4129e-27,1.44094e-27,1.46761e-27,1.49572e-27,1.52236e-27,1.55067e-27,1.57742e-27,1.6058e-27,1.63281e-27,1.66141e-27,1.68853e-27,1.71722e-27,1.74435e-27,1.77325e-27,1.80052e-27,1.82952e-27,1.8568e-27,1.88577e-27,1.9132e-27,1.94227e-27,1.96974e-27,1.99906e-27,2.02671e-27,2.05616e-27,2.08414e-27,2.11386e-27,2.14204e-27,2.1719e-27,2.20017e-27,2.23032e-27,2.25907e-27,2.28938e-27,2.31797e-27,2.34832e-27,2.37717e-27,2.40798e-27,2.43749e-27,2.46863e-27,2.49818e-27,2.52953e-27,2.55951e-27,2.59149e-27,2.62178e-27,2.65373e-27,2.68422e-27,2.71655e-27,2.74764e-27,2.78024e-27,2.8113e-27,2.84404e-27,2.87547e-27,2.90876e-27,2.94045e-27,2.97365e-27,3.0055e-27,3.03903e-27,3.07145e-27,3.10572e-27,3.1386e-27,3.17298e-27,3.20621e-27,3.24112e-27,3.27511e-27,3.31041e-27,3.34453e-27,3.38012e-27,3.41478e-27,3.45108e-27,3.4867e-27,3.52359e-27,3.55954e-27,3.59691e-27,3.63359e-27,3.67184e-27,3.70913e-27,3.74763e-27,3.78541e-27,3.82456e-27,3.86326e-27,3.90294e-27,3.94193e-27,3.98205e-27,4.02174e-27,4.06274e-27,4.10306e-27,4.14433e-27,4.18522e-27,4.22724e-27,4.26919e-27,4.31247e-27,4.35547e-27,4.39948e-27,4.44355e-27,4.48884e-27,4.53453e-27,4.58112e-27,4.62788e-27,4.67562e-27,4.72352e-27,4.77179e-27,4.81877e-27,4.86209e-27,4.89665e-27,4.91442e-27,4.90169e-27,4.84134e-27,4.71959e-27,4.54719e-27
0,3.07421e-29,6.14459e-29,9.22281e-29,1.22896e-28,1.5372e-28,1.84353e-28,2.15221e-28,2.45823e-28,2.76737e-28,3.07309e-28,3.38272e-28,3.68856e-28,3.99907e-28,4.30428e-28,4.61492e-28,4.92029e-28,5.23184e-28,5.53664e-28,5.84836e-28,6.15337e-28,6.46605e-28,6.77058e-28,7.08427e-28,7.38987e-28,7.70456e-28,8.0097e-28,8.32385e-28,8.62854e-28,8.9437e-28,9.24803e-28,9.56428e-28,9.86983e-28,1.01872e-27,1.04924e-27,1.08093e-27,1.11143e-27,1.14323e-27,1.17371e-27,1.20563e-27,1.23625e-27,1.2683e-27,1.29907e-27,1.33125e-27,1.36203e-27,1.3945e-27,1.42544e-27,1.45804e-27,1.489e-27,1.52158e-27,1.5527e-27,1.58542e-27,1.61656e-27,1.64926e-27,1.68027e-27,1.71311e-27,1.74415e-27,1.77699e-27,1.80823e-27,1.84124e-27,1.87253e-27,1.90587e-27,1.93739e-27,1.9709e-27,2.00249e-27,2.03603e-27,2.06785e-27,2.10157e-27,2.13349e-27,2.16724e-27,2.19909e-27,2.23303e-27,2.265e-27,2.29899e-27,2.33123e-27,2.36545e-27,2.39784e-27,2.43245e-27,2.46514e-27,2.49999e-27,2.53286e-27,2.5678e-27,2.601e-27,2.63651e-27,2.6699e-27,2.70522e-27,2.73866e-27,2.77426e-27,2.80824e-27,2.84462e-27,2.87901e-27,2.9154e-27,2.95005e-27,2.98694e-27,3.02233e-27,3.05956e-27,3.09495e-27,3.13239e-27,3.16825e-27,3.20636e-27,3.24255e-27,3.2806e-27,3.31698e-27,3.35543e-27,3.39249e-27,3.43121e-27,3.4682e-27,3.50705e-27,3.54446e-27,3.58395e-27,3.62227e-27,3.66226e-27,3.70075e-27,3.7411e-27,3.78025e-27,3.82144e-27,3.8611e-27,3.90238e-27,3.94243e-27,3.98429e-27,4.02522e-27,4.06816e-27,4.10984e-27,4.15309e-27,4.19539e-27,4.23944e-27,4.28283e-27,4.32753e-27,4.37126e-27,4.41648e-27,4.46103e-27,4.50725e-27,4.55248e-27,4.59896e-27,4.64476e-27,4.69199e-27,4.73887e-27,4.78675e-27,4.834e-27,4.88246e-27,4.93065e-27,4.98028e-27,5.03e-27,5.08079e-27,5.13146e-27,5.18346e-27,5.2358e-27,5.28979e-27,5.34404e-27,5.39978e-27,5.45645e-27,5.51518e-27,5.5755e-27,5.63793e-27,5.7001e-27,5.75871e-27,5.80388e-27,5.81593e-27,5.75941e-27,5.59086e-27,5.30505e-27
0,3.51131e-29,7.0271e-29,1.05342e-28,1.40546e-28,1.75577e-28,2.1083e-28,2.45823e-28,2.81127e-28,3.16084e-28,3.51443e-28,3.86369e-28,4.21829e-28,4.56771e-28,4.92244e-28,5.27113e-28,5.6269e-28,5.97579e-28,6.33173e-28,6.67996e-28,7.03698e-28,7.3855e-28,7.74277e-28,8.09166e-28,8.451e-28,8.80025e-28,9.15982e-28,9.50763e-28,9.86742e-28,1.02156e-27,1.05758e-27,1.09245e-27,1.12868e-27,1.16361e-27,1.19987e-27,1.23467e-27,1.27097e-27,1.30583e-27,1.34218e-27,1.37711e-27,1.41368e-27,1.4487e-27,1.48551e-27,1.52062e-27,1.55749e-27,1.59287e-27,1.62999e-27,1.66547e-27,1.70266e-27,1.73806e-27,1.77549e-27,1.811e-27,1.8485e-27,1.88394e-27,1.92133e-27,1.95688e-27,1.99435e-27,2.02986e-27,2.06759e-27,2.10325e-27,2.14109e-27,2.1771e-27,2.21523e-27,2.2514e-27,2.28965e-27,2.32582e-27,2.36436e-27,2.40072e-27,2.43938e-27,2.47575e-27,2.51435e-27,2.55092e-27,2.58967e-27,2.62628e-27,2.66536e-27,2.70222e-27,2.74147e-27,2.77877e-27,2.81839e-27,2.85596e-27,2.89577e-27,2.93344e-27,2.97364e-27,3.01197e-27,3.05238e-27,3.09048e-27,3.13091e-27,3.16935e-27,3.21041e-27,3.24976e-27,3.29127e-27,3.33064e-27,3.37244e-27,3.4124e-27,3.45503e-27,3.49541e-27,3.53799e-27,3.57863e-27,3.62173e-27,3.66318e-27,3.70663e-27,3.74802e-27,3.79165e-27,3.83354e-27,3.87791e-27,3.92015e-27,3.96438e-27,4.0068e-27,4.05147e-27,4.09467e-27,4.14036e-27,4.18418e-27,4.23e-27,4.27429e-27,4.3208e-27,4.36612e-27,4.41316e-27,4.45862e-27,4.50604e-27,4.55222e-27,4.6006e-27,4.64809e-27,4.69727e-27,4.74517e-27,4.79498e-27,4.84387e-27,4.89487e-27,4.94458e-27,4.99588e-27,5.04624e-27,5.09841e-27,5.14998e-27,5.20286e-27,5.25479e-27,5.30822e-27,5.36108e-27,5.41566e-27,5.46933e-27,5.52423e-27,5.5786e-27,5.63447e-27,5.69026e-27,5.74781e-27,5.80499e-27,5.86352e-27,5.92219e-27,5.98259e-27,6.04373e-27,6.10643e-27,6.17006e-27,6.23624e-27,6.30495e-27,6.37822e-27,6.45683e-27,6.54225e-27,6.63404e-27,6.72713e-27,6.79897e-27,6.78963e-27,6.57943e-27,6.06291e-27
0,3.9529e-29,7.9009e-29,1.1859e-28,1.58023e-28,1.97657e-28,2.37046e-28,2.76737e-28,3.16084e-28,3.55833e-28,3.95142e-28,4.34953e-28,4.74284e-28,5.14212e-28,5.53456e-28,5.93395e-28,6.32663e-28,6.72724e-28,7.11912e-28,7.51987e-28,7.91206e-28,8.31408e-28,8.70559e-28,9.10896e-28,9.50202e-28,9.90674e-28,1.02991e-27,1.0703e-27,1.10947e-27,1.14998e-27,1.18911e-27,1.22977e-27,1.26907e-27,1.30988e-27,1.34913e-27,1.38986e-27,1.42907e-27,1.46995e-27,1.50912e-27,1.55016e-27,1.58953e-27,1.63073e-27,1.67031e-27,1.71167e-27,1.75124e-27,1.793e-27,1.83279e-27,1.87472e-27,1.91451e-27,1.9564e-27,1.99643e-27,2.0385e-27,2.07855e-27,2.12058e-27,2.16044e-27,2.20266e-27,2.24255e-27,2.28475e-27,2.32491e-27,2.36733e-27,2.40756e-27,2.45042e-27,2.49096e-27,2.53405e-27,2.57466e-27,2.61777e-27,2.6587e-27,2.70205e-27,2.74309e-27,2.78647e-27,2.82741e-27,2.87103e-27,2.91211e-27,2.95579e-27,2.99724e-27,3.04121e-27,3.08283e-27,3.12732e-27,3.16936e-27,3.21416e-27,3.2564e-27,3.3013e-27,3.34399e-27,3.38967e-27,3.43259e-27,3.47795e-27,3.52088e-27,3.56661e-27,3.61029e-27,3.65708e-27,3.70128e-27,3.74804e-27,3.79256e-27,3.83997e-27,3.88551e-27,3.93336e-27,3.97882e-27,4.02692e-27,4.07301e-27,4.12203e-27,4.16855e-27,4.21742e-27,4.26417e-27,4.31358e-27,4.36125e-27,4.411e-27,4.4585e-27,4.50838e-27,4.55642e-27,4.60716e-27,4.65645e-27,4.70784e-27,4.75729e-27,4.80912e-27,4.85944e-27,4.9124e-27,4.96338e-27,5.01639e-27,5.06781e-27,5.12158e-27,5.17419e-27,5.22941e-27,5.28299e-27,5.33856e-27,5.3929e-27,5.44953e-27,5.50533e-27,5.56279e-27,5.61897e-27,5.67706e-27,5.73432e-27,5.79374e-27,5.85186e-27,5.91153e-27,5.97033e-27,6.03097e-27,6.09118e-27,6.15262e-27,6.2132e-27,6.27529e-27,6.33703e-27,6.40062e-27,6.46435e-27,6.5294e-27,6.59426e-27,6.66083e-27,6.72787e-27,6.79715e-27,6.86689e-27,6.93891e-27,7.01294e-27,7.09138e-27,7.17546e-27,7.26953e-27,7.37764e-27,7.5088e-27,7.67167e-27,7.86397e-27,8.02053e-27,7.87449e-27,6.82078e-27
